market,menuItemName,menuItemDescription,price,restaurantName,restaurantDescription,restaurantLatitude,restaurantLongitude
"Houston, TX",Grande Toasted Breakfast Burrito Combo,"Includes a Grande Toasted Breakfast Burrito with Sausage, Hash Brown, and a medium Drink",6.45,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Breakfast Quesadilla Sausage,"A flour tortilla filled with fluffy eggs, sausage, and melted three-cheese blend.",3.65,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Breakfast Quesadilla Combo,"Includes a Breakfast Quesadilla with sausage, hash brown, and a medium drink.",6.09,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Cinnabon Delights® 12 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar.",7.55,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Premium Hot Coffee,Rainforest alliance certified™ coffee.,1.94,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Nacho Fries Deluxe Box,"Includes Nacho Fries, a Chalupa Supreme with marinated, grilled steak, Doritos® Locos Tacos, Beefy 5-Layer Burrito, and a medium fountain drink.",9.75,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Nacho Fries Box,"Includes Nacho Fries and nacho cheese sauce, Beefy 5-Layer Burrito, Crunchy Taco, and a medium fountain drink.",6.7,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Nacho Fries,"Golden, crisp Nacho Fries seasoned with bold Mexican spices and nacho cheese sauce for dipping.",2.18,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Nacho Fries Deluxe Box,"Includes Nacho Fries, a Chalupa Supreme with marinated, grilled steak, Doritos® Locos Tacos, Beefy 5-Layer Burrito, and a medium fountain drink.",9.75,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Nacho Fries Box,"Includes Nacho Fries and nacho cheese sauce, Beefy 5-Layer Burrito, Crunchy Taco, and a medium fountain drink.",6.7,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Veggie Meal for 2,"Includes two Cheese Quesadillas, two Bean Burritos, two Spicy Potato Soft Tacos, and two orders of chips and nacho cheese sauce. Set max quantities to add item to cart.",15.25,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Nacho Fries,"Golden, crisp Nacho Fries seasoned with bold Mexican spices and nacho cheese sauce for dipping.",2.18,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Spicy Potato Soft Taco,"A flour tortilla filled with crispy potato bites, lettuce, real shredded cheddar cheese, and creamy chipotle sauce.",1.22,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Spicy Potato Soft Taco,"A flour tortilla filled with crispy potato bites, lettuce, real shredded cheddar cheese, and creamy chipotle sauce.",1.22,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Cheesy Fiesta Potatoes,Crispy potato bites topped with reduced-fat sour cream and nacho cheese sauce.,2.67,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Nacho Fries,"Golden, crisp Nacho Fries seasoned with bold Mexican spices and nacho cheese sauce for dipping.",2.18,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Spicy Potato Soft Taco,"A flour tortilla filled with crispy potato bites, lettuce, real shredded cheddar cheese, and creamy chipotle sauce.",1.22,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Cheesy Fiesta Potatoes,Crispy potato bites topped with reduced-fat sour cream and nacho cheese sauce.,2.67,Taco Bell,"Mexican, Fast Food, Late Night",29.7757646,-95.3819373
"Houston, TX",Eggs with Chorizo ,Single taco ,2.99,taqueria tikal,taqueria tikal,29.7444388,-95.3577556
"Houston, TX",Enchiladas suizas,"Comes with rice, beans, lettuce, and sour cream",9.99,taqueria tikal,taqueria tikal,29.7444388,-95.3577556
"Houston, TX",Loaded cheese fries ,,8.99,taqueria tikal,taqueria tikal,29.7444388,-95.3577556
"Houston, TX",Huarache,,7.5,taqueria tikal,taqueria tikal,29.7444388,-95.3577556
"Houston, TX",Torta birria ,"Beans, cheese and birria meat and consomé on the side ",10.99,taqueria tikal,taqueria tikal,29.7444388,-95.3577556
"Houston, TX",Can Soda,,1.99,taqueria tikal,taqueria tikal,29.7444388,-95.3577556
"Houston, TX",Mexican Coca-cola,,3.99,taqueria tikal,taqueria tikal,29.7444388,-95.3577556
"Houston, TX",Kelewele,Ghanaian spiced sweet plantains.,6.0,CHÒPNBLỌK,"Steak, Curry, Asian Fusion, Chicken, Fried Chicken",29.7662149,-95.3648839
"Houston, TX",Blok Pops,West African gourmet street popcorn.,11.0,CHÒPNBLỌK,"Steak, Curry, Asian Fusion, Chicken, Fried Chicken",29.7662149,-95.3648839
"Houston, TX",BREAKFAST Tacos,"Large handmade flour tortillas with scrambled eggs, chorizo refried beans, queso cotija, onion, cilantro and your choice of meat.",4.78,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",BREAKFAST Platter,"Scrambled eggs with the meat of your choice, refried chorizo beans and yellow corn tortillas.",8.39,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",BREAKFAST Taco Bean & Cheese,,2.39,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",BREAKFAST Chicharron en Salsa Mixta,"Chicharron cooked on a spicy mixed sauce with refried chorizo beans, tortillas and avocado. A great hangover treat.",11.99,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",TORTA Huevo,"A big Telera bread sandwich with scrambled eggs, refried chorizo beans and your choice of meat.",11.98,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",TORTA Tecolota,"The famous Mexico City \TORTA DE CHILAQUIL\"". Just like they make it at \""La Esquina del Chilaquil\"" with our special salsa mixta... spicy as it should be!""",11.98,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",TORTA Guacamaya,,11.98,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",BREAKFAST Coffee with Horchata,". Not only does the drink offer up a milky element, it balances out the bitter coffee flavor with its cinnamon and vanilla flavor.",4.78,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",CHESCO Water Bottle,Are you feeling healthy?,2.34,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",BREAKFAST Coffee,"100% Single Origin. Medium Roast. Semi-Sweet, chocolate, cinnamon, sugar cane.",3.58,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",GALON Cafe,,14.39,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",GALON Horchata Ice Coffee,,15.59,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",GALON Aguas Frescas,,20.39,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",FOUNTAIN Drinks,We have a good variety of fountain drinks,3.59,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",CHESCO Red Bull,"Red Bull Energy Drink is appreciated worldwide by top athletes, busy professionals, college students and travelers on long journeys.",5.99,La Calle Tacos,"Takeout, Tacos, Breakfast, Pickup, Lunch, Mexican, Sandwich",29.7635455,-95.360686
"Houston, TX",Chilaquiles Skillet,"salsa roja, corn tortilla chips, avocado, queso fresco, red onions, cilantro, crema, topped with two eggs your way",14.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Cowboy Skillet,"scrambled eggs, bacon, sausage, grass-fed hamburger, potatoes, bell peppers, salsa, cheddar jack cheese, guacamole, tobacco onions",15.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Tres Leches French Toast,"house-made cinnamon sugar Texas toast, dipped in tres leches, topped with fresh berries, whipped cream, and maple syrup",14.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Fried Egg Tacos,"two tacos (on corn or flour) with fried eggs, breakfast potatoes, cheddar jack cheese ,salsa verde, roasted salsa, pico",10.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Avocado Toast,"toasted baguette, avocado salsa verde, avocado-lime crema, avocado pico, queso fresco, topped with two eggs your way",12.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Harvest Skillet,"scrambled eggs, spinach, asparagus tips mushrooms, bell peppers, onions potatoes, cheddar jack cheese",14.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",OTK Slam,"eggs your way, house potatoes, toast with butter and jam, and your choice of bacon or sausage",12.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Pick A Pancake,"house made fluffy pancakes topped with blueberry gastrique, whipped cream, fresh blueberries",11.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Steak & Eggs,,16.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Side Potatoes,,3.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",SD Egg (1),,1.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",SD Sausage Links (2),,3.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Dos Taco Plate,Any 2 Tacos with either refried or black beans and rice.  - A Texas standard.,12.0,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Breakfast Burrito,"Scrambled eggs with black or refried beans, potatoes & any 2 toppings. (Add more toppings or queso for an extra charge.)",8.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Breakfast Dos Taco Plate-,,9.49,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Breakfast Taco,Our award-winning breakfast taco.  Choose 2 toppings scrambled with eggs on your choice of tortilla.,2.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",SD Bacon (2),,4.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Migas Plate,"Eggs scrambled with tortillas strips & fresh jalapenos, served chilaquiles-style with spicy chili verde & shredded Jack with tortillas & heaping sides of black or refried beans & grilled potatoes.",8.69,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Veggie Lovers & Egg Taco,,2.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Breakfast Burrito Bowl,"Scrambled eggs with black or refried beans, potatoes & any 2 toppings. (Add more toppings or queso for an extra charge.)",8.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Migas Taco,,2.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Dos Taco Plate,"Any 2 tacos on flour, corn, or whole wheat tortillas served with either refried or black beans & rice- a Texas standard.",9.49,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",SD 6oz Fruit,,5.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Nachos A Go Go,"Tortilla chips smothered with refried or black beans, queso, pickled jalapenos, pico de gallo, scallions & sour cream.  Add any taco meat or guacamole for an extra charge.",8.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Totchos A Go Go,"Move over chips! Make room for our Mexican Tater Tots (huh?)toppedwith black beans, queso, pickled jalapenos, pico de gallo, scallions & sour cream (this bowl of awesomeness will make you a convert)!",10.98,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Burrito,,8.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Burrito Bowl,,8.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Chicken Quesadilla,,9.49,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Brisket Quesadilla,,12.49,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Spinach & Mushroom Quesadilla,,8.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",SD Syrup,,0.5,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Beef & Chicken Quesadilla,,10.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",SM Cheese Quesadilla,,4.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Shrimp Quesadilla,,11.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Beef Quesadilla,,11.49,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",LG Cheese Quesadilla,,7.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Pastor Quesadilla,,10.49,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Verde Quesadilla,,8.69,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX","Grilled \Pollo Falso\"" Quesadilla- Vegetarian""","Marinated & Grilled Vegan \Chicken\""  stuffed with melted Jack cheese in a flour tortilla. Served with Pico De Gallo & Sour Cream on the side.""",14.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Taco Salad,,7.99,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Veggie Salad,,7.49,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",SD Toast,,1.5,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Side Pancake (1),,5.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Savory Brunch Board,,20.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Sweet Brunch Board,,20.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Giant Pretzel,Homemade giant pretzel served with sriracha queso.,12.0,On The Kirb,On The Kirb,29.7487137,-95.3787639
"Houston, TX",Breakfast Taco,,4.25,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Migas Taco,,4.25,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Veggie Lovers & Egg Taco,,4.25,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Migas Plate,,11.25,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Salsa Verde 6oz,,3.0,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Salsa Roja 6oz,,3.0,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",tater tots-side,,3.75,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",rice-side,,3.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",refried beans-side,,3.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Side Habernero Sauce,,1.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Side Chipotle Crema,,1.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",flour tortillas (3),,1.25,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",black beans-side,,3.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",jalapeno ranch-side,,1.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Side Pico de Gallo,,1.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",pickled jalapeno-side,,1.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",fresh jalapeno-side,,1.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",potato-side,,3.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",monterey jack-side,,1.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",balsamic dressing-side,,1.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",corn tortillas (3),,1.25,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",queso fresco-side,,1.5,Tacos A Go Go,Mexican,29.738444,-95.3798895
"Houston, TX",Berryhill Queso,,3.0,Berryhill Baja Grill,Seriously Fresh Mex,29.7905435,-95.3897947
"Houston, TX",3 Birria Tacos,Birria Meat ONLY,8.99,El Taco Rico,El Taco Rico,29.7462295,-95.3622859
"Houston, TX",Cookie,"Chocolate chip, peanut butter, or oatmeal",1.5,Empire Cafe,"Coffee & Tea, Breakfast & Brunch, American (New)",29.7428851,-95.4035421
"Houston, TX",Empire Green Juice,"Baby kale, green apple, pineapple, fresh ginger and coconut water",6.95,Empire Cafe,"Coffee & Tea, Breakfast & Brunch, American (New)",29.7428851,-95.4035421
"Houston, TX",Cranberry Juice,,3.95,Empire Cafe,"Coffee & Tea, Breakfast & Brunch, American (New)",29.7428851,-95.4035421
"Houston, TX",Lemonade,,2.95,Empire Cafe,"Coffee & Tea, Breakfast & Brunch, American (New)",29.7428851,-95.4035421
"Houston, TX",Apple Juice,,3.95,Empire Cafe,"Coffee & Tea, Breakfast & Brunch, American (New)",29.7428851,-95.4035421
"Houston, TX",Hot Chocolate,,4.25,Empire Cafe,"Coffee & Tea, Breakfast & Brunch, American (New)",29.7428851,-95.4035421
"Houston, TX",Italian Soda,,2.95,Empire Cafe,"Coffee & Tea, Breakfast & Brunch, American (New)",29.7428851,-95.4035421
"Houston, TX",TOGO DungE Crab Cluster*,Add-ons not included.,19.99,BB's Tex-Orleans,The Home of Tex-Orleans Cooking!,29.7812665,-95.3880043
"Houston, TX",TOGO Garlic Link,1 Smoked Garlic Sausage Link,5.99,BB's Tex-Orleans,The Home of Tex-Orleans Cooking!,29.7812665,-95.3880043
"Houston, TX",TOGO Monsta Greens,,8.99,BB's Tex-Orleans,The Home of Tex-Orleans Cooking!,29.7812665,-95.3880043
"Houston, TX",TOGO Boiled Greens,Boiled Broccoli and Green Beans,2.99,BB's Tex-Orleans,The Home of Tex-Orleans Cooking!,29.7812665,-95.3880043
"Houston, TX",TOGO Add 1 Flauta,,2.5,BB's Tex-Orleans,The Home of Tex-Orleans Cooking!,29.7812665,-95.3880043
"Houston, TX",TOGO El Tejaneaux,,12.99,BB's Tex-Orleans,The Home of Tex-Orleans Cooking!,29.7812665,-95.3880043
"Houston, TX",TOGO La Cela,,14.99,BB's Tex-Orleans,The Home of Tex-Orleans Cooking!,29.7812665,-95.3880043
"Houston, TX",Caldo -Veggie only,Soup made with no meat and a large variety of vegetables. Served with rice.,8.62,Spanish Flowers,"\a taste of Mexico 24 hours a day\""""",29.7970599,-95.3818547
"Houston, TX",Madison Square Garden,"Chargrilled Beyond Burger topped with muenster cheese, garden mix, tomato, and Texas pecan hummus",19.79,Katz's Deli & Bar,"Lunch, Dessert, Deli, Sandwiches, Sandwich, Pickup, Breakfast, Takeout",29.7448291,-95.389478
"Houston, TX",Smucker’s® Uncrustables® PB&J,Grape jelly and peanut butter on crust-less wheat bread. Comes with your choice of a side and a Mini Chocolate Chip Cookie.,4.28,McAlister's Deli,"Salads, Sandwiches, Takeout, Pickup, Deli",29.816173,-95.41085
"Houston, TX",Sausage with Cheese Kolache,"Our soft, airy dough filled with sausage and cheese that's perfectly baked and provides you with the energy you need for whatever your day has in store.",4.09,Shipley Do-Nuts,"Donuts, Kolaches, Fast Food, Smoothies, Pastries, Bakery",29.8117452,-95.399731
"Houston, TX",Create Your Own Mixed Half Dozen Do-Nuts Box,Choose from our array of famous do-nut flavors.Calories per do-nut.,10.39,Shipley Do-Nuts,"Donuts, Kolaches, Fast Food, Smoothies, Pastries, Bakery",29.8117452,-95.399731
"Houston, TX",Create Your Own Mixed Dozen Do-Nuts Box,Choose from our array of famous do-nut flavors.Calories per do-nut.,16.09,Shipley Do-Nuts,"Donuts, Kolaches, Fast Food, Smoothies, Pastries, Bakery",29.8117452,-95.399731
"Houston, TX",Create Your Own Mixed Dozen Kolache Box,Our signature do-nut dough rolled around your choice of filling. Gives you the punch of protein you need to carry you through your whole morning. Choose up to 4 different types of Kolaches to make the perfect boxCalories per Kolache,32.19,Shipley Do-Nuts,"Donuts, Kolaches, Fast Food, Smoothies, Pastries, Bakery",29.8117452,-95.399731
"Houston, TX",Dozen Do-Nuts - Half Glazed Half Chocolate,Take home twelve of our mixed famous do-nuts.6 Signature Glazed Do-Nut6 Chocolate Iced Do-NutCalories per do-nut.,16.09,Shipley Do-Nuts,"Donuts, Kolaches, Fast Food, Smoothies, Pastries, Bakery",29.8117452,-95.399731
"Houston, TX",Half-Dozen Do-Nuts - Half Glazed Half Chocolate,Take home six of our mixed famous do-nuts.3 Signature Glazed Do-Nut3 Chocolate Iced Do-NutCalories per do-nut.,10.39,Shipley Do-Nuts,"Donuts, Kolaches, Fast Food, Smoothies, Pastries, Bakery",29.8117452,-95.399731
"Houston, TX",Sausage & Cheese Kolache,"Our soft, airy dough filled with sausage and cheese that's perfectly baked and provides you with the energy you need for whatever your day has in store.",4.09,Shipley Do-Nuts,"Donuts, Kolaches, Fast Food, Smoothies, Pastries, Bakery",29.8117452,-95.399731
"Houston, TX",18. Fresas con platano y crema,Strawberries & bananas with Gaby's Special Dressing,8.74,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX","19. Fresas, platano y manzana","Strawberries, Banana & Apple with Gaby's Special Dressing.",8.74,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX",23. Strawberry & Banana,,6.24,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX",22. Strawberry,,6.24,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX","25. Strawberry, Banana and Papaya",,6.24,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX",Churros,"Delicious Churros, plain or cajeta fillings, as you prefer!",4.06,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX",Arroz con Leche 12oz,,4.06,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX",Fresas Frozen,Traditional Mexican Sweet Frozen Strawberries with Gaby's Special dressing.,6.56,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX",Churro Bite,,8.13,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX",Chamoyada Dulce 16oz,"Trole Chamoy, liquid chamoy, fresh mango, tarugo(tamarind stick) and assorted gummies.  (Lightly Spacy)",9.06,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX",21. Only Cantaloupe or Mango or Pineapple Fruit Salad,Ingredients: One fruit of your election with  lime & mild  chile,7.19,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX",46. Chilindrinas,"Chicharron de harina with beans, cueritos, cabbage, tomato, sour cream, avocado, and Valentina sauce.",8.13,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX",Elote Loko,"Your choice of White or Yellow Corn in the Cob is covered with ground Hot Cheetos or Takis,  Mayo, Sour Cream, Parmesan Cheese, &  your choice of Hot or Mild Chile.",5.63,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX",Elote Entero,"White or yellow Corn in the Cob, Mayo, Parmesan cheese, and Chile Powder.",4.69,El Kiosko,"Dessert, Juice Bar, Salads, Pickup, Ice Cream, Takeout",29.7293826,-95.310464
"Houston, TX",Cascade Lemonade,Fresh Squeezed House Strawberry Lemonade,5.18,Houstatlantavegan,"Fries, burger",29.7431561,-95.3746846
"Houston, TX",Peachtree Lemonade,Fresh Squeezed House Peach Lemonade,5.18,Houstatlantavegan,"Fries, burger",29.7431561,-95.3746846
"Houston, TX",Add Avocado,,1.6,Salata,The Fresh Salad Kitchen,29.7094498,-95.4013855
"Houston, TX",Add Croissant,,1.25,Salata,The Fresh Salad Kitchen,29.7094498,-95.4013855
"Houston, TX",Add Baked Pita Strips,,1.25,Salata,The Fresh Salad Kitchen,29.7094498,-95.4013855
"Houston, TX",Seafood Miso Soup,,13.0,Sapporo Japanese Sushi & Bar,"Japanese, Takeout, Pickup, Asian, Sushi Bars",29.7633057,-95.3620762
"Houston, TX",Topo Chico Grapefruit ,Stay hydrated!,3.99,Roostar Vietnamese Grill,"Pickup, Catering, Vegetarian, Vietnamese, Sandwiches, Takeout, Asian",29.7567373357365,-95.3407020772071
"Houston, TX",Topo Chico Lime,,4.0,Roostar Vietnamese Grill,"Pickup, Catering, Vegetarian, Vietnamese, Sandwiches, Takeout, Asian",29.7567373357365,-95.3407020772071
"Houston, TX",Cinnamon Blondie,Served warm.,3.99,Roostar Vietnamese Grill,"Pickup, Catering, Vegetarian, Vietnamese, Sandwiches, Takeout, Asian",29.7567373357365,-95.3407020772071
"Houston, TX",Chicken Salad Sandwich,"Hand-chopped chicken breast salad, basil, celery, glazed pecans, red leaf lettuce & tomato on a freshly baked and toasted ciabatta.  Served with your choice of side (Contains Nuts)",11.75,Cafe Express,"Lunch, Sandwiches, Modern European, Healthy, Salad, Chicken, Soup",29.7534785610155,-95.3996055693552
"Houston, TX",Mediterranean Veggie,"Romesco mayo, avocado, spring mix, feta, roasted tomatoes on ciabatta. Served with your choice of side (Contains nuts, Vegetarian)",12.49,Cafe Express,"Lunch, Sandwiches, Modern European, Healthy, Salad, Chicken, Soup",29.7534785610155,-95.3996055693552
"Houston, TX",Chunky Chocolate Brownie,Fresh baked daily and made from scratch with cinnamon and chocolate chunks,3.75,Cafe Express,"Lunch, Sandwiches, Modern European, Healthy, Salad, Chicken, Soup",29.7534785610155,-95.3996055693552
"Houston, TX",Honey Mustard Dressing Single Side,"Hand made Honey Mustard Dressing made fresh from buttermilk, cream, mayonaire, lime juice, dijon mustard, honey & seasonings",1.25,Cafe Express,"Lunch, Sandwiches, Modern European, Healthy, Salad, Chicken, Soup",29.7534785610155,-95.3996055693552
"Houston, TX",Ranch Dressing Single Side,"Hand made traditional ranch dressing.  Made fresh from buttermilk, cream, mayonaire, lime juice, parsley, dill, chives and seasonings",1.25,Cafe Express,"Lunch, Sandwiches, Modern European, Healthy, Salad, Chicken, Soup",29.7534785610155,-95.3996055693552
